id,room,education,nationality,occupation,cause,hometown,record
6037,28,20,1,99,03020000,610100,437
6079,14,70,1,99,05010700,370400,433
6520,10,30,1,99,03041300,320681,51
6867,3,30,1,2,06012400,410926,144
5882,16,20,1,99,06070101,810000,395
7532,17,70,1,9,05010300,520122,639
7543,17,70,1,9,06090105,370683,542
7531,17,70,1,99,05010300,362226,272
6347,0,70,1,3,06012200,445100,566
803,13,20,1,9,06011900,360000,412
6913,1,70,1,99,06012500,620700,348
4253,34,30,1,99,05010300,360000,664
6591,0,70,1,9,05010300,610800,168
6799,0,80,13,99,05010300,452200,479
6178,23,60,1,99,02010600,130400,383
3137,1,60,1,9,03020000,350322,645
4553,10,79,1,9,03080600,140121,229
5296,12,60,1,99,05010700,330200,1
1866,3,30,1,9,03041100,330723,148
7489,15,70,1,99,05010300,522400,71
6906,0,70,13,3,05010300,431125,269
6011,30,70,1,9,03070200,440000,114
5590,12,30,1,99,05010300,352203,142
3641,10,61,1,99,03041100,310101,349
7603,36,30,1,9,03080600,420800,155
6763,1,71,1,9,03070200,350823,132
5735,32,30,1,99,06012400,510822,36
5978,33,70,1,99,05010300,445122,487
7598,36,80,1,9,03010102,320800,474
5109,14,80,1,99,05010200,320000,545
6184,20,60,1,9,03021200,210000,493
2130,6,31,1,3,03080500,360281,436
7241,6,70,1,9,05010300,350300,111
4469,28,70,1,9,05010300,310106,207
4798,34,70,1,9,03060600,445122,376
5521,26,30,1,99,05011000,370000,546
6751,25,80,1,9,05010300,341226,710
5391,2,60,1,2,05010300,320324,570
2325,34,70,1,9,05010300,411700,714
6311,3,41,1,3,05010300,350100,141
4297,37,80,1,99,05010300,361000,469
4527,22,70,1,9,05010300,310230,157
6855,35,20,1,9,05010200,620700,329
4226,5,70,1,9,05010300,360000,344
6886,35,30,1,3,05010300,511025,316
6770,25,89,1,9,05010300,210922,234
4574,24,70,1,9,05010300,410000,488
5759,24,39,1,99,05010300,360681,696
7216,29,30,1,9,05010300,362502,516
7217,30,30,1,9,05010300,362528,516
7569,36,20,1,99,04010900,310109,281
7201,25,70,1,9,03070200,445221,26
5955,8,70,1,9,05010300,450300,240
6460,34,70,1,9,05010300,230126,82
7418,37,31,1,99,02014700,361000,317
7514,37,61,1,99,05010300,360400,71
3996,4,60,1,6,05010300,141082,711
6608,34,60,1,99,05010300,321200,463
6554,26,70,1,99,04013200,610500,581
6266,8,70,1,99,06012500,350821,160
6482,33,30,1,9,03041100,340121,457
6295,32,60,1,9,06015300,350122,308
7407,9,41,1,9,02014700,310106,210
6198,12,21,1,99,05010300,310106,165
7387,35,80,7,9,06021002,513432,378
6696,2,30,1,99,05010300,411527,73
1913,12,60,1,6,06013600,350122,454
7525,16,80,1,99,05010200,511421,379
4932,10,10,1,99,03050100,330300,737
7497,16,70,1,99,05010300,520300,71
7495,16,70,1,99,05010300,441424,71
7498,15,70,1,99,05010300,440500,71
6076,11,40,1,99,05010300,522723,617
7301,29,70,1,9,02011500,341622,562
7019,7,70,1,9,05010300,330100,264
7457,15,70,8,99,05010300,450000,71
7414,37,70,1,99,02014700,341227,674
6951,30,31,1,9,03080400,310109,608
6393,8,79,1,9,05010300,360700,764
6903,3,70,1,9,05011000,411324,550
6245,5,30,1,9,05010300,310000,32
3849,2,80,1,9,06070200,350700,7
6015,29,41,1,9,05010300,320882,82
6363,5,70,1,99,06012500,411081,359
6839,0,40,1,6,06015300,330682,471
6644,6,70,1,99,04013200,130636,600
6335,4,80,1,99,05010300,360000,764
7458,16,71,1,99,05010300,450127,71
5778,33,70,1,99,05010300,431121,503
7463,38,30,1,9,05010300,220723,71
5187,3,80,1,99,05010300,310105,652
6670,12,80,1,99,05010200,210500,223
3241,35,60,1,99,03020600,371326,169
5727,33,70,1,99,03070200,445224,763
7435,16,71,1,99,05010200,510100,254
7157,28,70,1,9,06010406,341522,590
5362,13,10,1,9,05010300,321322,678
7417,37,71,1,99,02014700,330328,494
5948,10,70,1,99,06015300,411300,74
7467,37,79,8,9,05010300,452725,71
7349,20,80,1,99,05010300,445281,83
7238,23,70,1,99,05010300,350300,111
3983,26,70,1,99,03041100,230200,456
6618,8,20,1,6,03070600,320400,85
6928,1,41,1,9,03080600,440509,444
6338,3,41,1,99,05010300,410825,178
3741,6,30,1,99,03041100,310104,12
7521,39,80,1,9,06021501,310113,425
6291,4,70,1,3,05010200,142229,265
7609,17,30,1,9,05010300,370285,230
6863,4,70,1,9,05010300,410181,178
6813,34,20,1,99,03041100,310107,586
6560,6,80,1,99,03070200,360100,475
7256,21,70,1,99,03070200,441900,591
2956,23,21,1,9,03080600,310000,473
6946,34,80,1,9,06010100,412828,183
2957,30,70,1,9,03080600,230126,350
7095,22,80,1,99,04010900,320400,116
6997,27,70,1,9,03070200,440500,720
6802,33,60,1,99,04010300,230225,682
6817,2,70,1,9,04010600,320900,120
6723,34,70,1,99,05010300,341200,699
3998,0,60,1,8,05010300,142601,711
6493,5,41,1,9,03041100,310114,457
7003,31,30,1,99,03070200,110101,88
7155,21,20,1,9,03041100,341622,200
6299,7,80,1,99,05010300,341621,66
3747,34,70,1,9,03050100,310109,452
7454,15,70,1,99,05010300,341300,131
6525,8,70,7,9,04013200,532627,255
4247,26,70,1,9,05010300,360000,302
5958,14,70,15,9,05010200,522227,139
5270,13,70,1,9,05010300,411528,305
7516,15,70,1,99,05010300,370700,71
7519,16,70,1,9,05010300,362532,71
6973,26,30,1,9,03080600,360281,118
6714,28,20,1,99,05010300,332525,79
6509,27,70,1,99,05010300,131100,691
6774,26,71,1,99,05010300,340123,14
7572,39,41,1,99,05010300,350821,347
1440,10,60,1,9,03041100,310000,228
